id,contact_country,sub_category,sub_category_title,acronym,name,main_category,cost_min,cost_max,cost_absolute,fte,acc_count,code,status,country,accredited
8afb09a40c0045c1b5b16296a934c9c2,MT,25,Trade and business organisations,MMF,Malta Maritime Forum,2,,,6571,0.5,0,136006026885-27,active,135,
653548ac656a480faa50627f2d0fb60d,SK,25,Trade and business organisations,APPS,"Asociácia priemyslu, poľnohospodárstva a služieb",2,50000,99999,,1.75,1,647256226892-23,active,201,
31349dbc31b74a9e81035c939f2a7c19,BE,31,"Non-governmental organisations, platforms and networks and similar",Studio T,Studio Trasylvania,3,,,5000,3,1,808022626900-24,active,21,
d91c16dd96364a0c89e21644e0e2f160,GR,25,Trade and business organisations,SBBE,FEDERATION OF INDUSTRIES OF NORTHERN GREECE,2,,,1000000,3.5,0,367931626903-83,active,85,
02db055f5a224c958e797c67016cda09,SK,21,Companies & groups,,A-Fin Slovakia spol. s r.o.,2,,9999,,0.25,0,472010226908-16,active,201,
4a1cc580c9754509beea311c4223f219,PL,31,"Non-governmental organisations, platforms and networks and similar",GAPR,Górnośląska Agencja Przedsiebiorczości i Rozwoju Sp. z o.o.,3,,,100000,10,0,548967626909-24,active,176,
bc3b521ed7c34a88af6a26aeea5a5133,BE,41,Think tanks and research institutions,,Rosa Luxemburg Stiftung Brussels Office,4,1750000,1999999,,10,7,576365826902-89,active,21,
c7b830eb499d488890f625e769abc786,FR,13,Self-employed consultants,,GLP CONSEILS,1,,9999,,0.5,0,844053226897-51,active,75,
5176cf556af94c3ebc4bf25d65cf91a8,NL,65,Transnational associations and networks of public regional or other sub-national authorities,AQUAPOL,AQUAPOL,6,,9999,,4,0,067433326899-55,active,155,
bc502e531b81405bbe1942f205281d5c,BE,26,Trade unions and professional associations,ELCA,European Landscape Contractors Association,2,,9999,,0.25,0,4535824354-95,active,21,
9f77c5e3b1f04598a315c17f2d2a971d,DE,25,Trade and business organisations,GVSt,Gesamtverband Steinkohle e. V.,2,,9999,,0.25,0,65376111996-22,active,82,
e3fe9a465b024c95ac273795709b3306,DE,25,Trade and business organisations,Gesamtmetall,Gesamtverband der Arbeitgeberverbände der Metall- und Elektro-Industrie e.V.,2,400000,499999,,3.5,5,03004067068-71,active,82,
198056077b824ccda8fea5c1240450c4,GB,31,"Non-governmental organisations, platforms and networks and similar",EURADIA,Alliance for European Diabetes Research,3,,9999,,0.5,0,97801907301-17,active,233,
cc3f0766be944a87aadb8faafa130d46,BE,11,Professional consultancies,Aspect,Aspect Consulting,1,400000,499999,,4,5,15392729381-19,active,21,
27751fdb4e324e77b2017e7019024cca,BE,41,Think tanks and research institutions,CERRE,Centre on Regulation in Europe,4,,9999,,9.75,0,041592911733-05,active,21,
16e9f1e1d55e470c94b14c751e1d6778,GB,21,Companies & groups,HSBC,HSBC Holdings PLC,2,1500000,1749000,,3.5,5,001866415031-87,active,233,
c970b544c7ee4414a74bbb258d1439ea,US,41,Think tanks and research institutions,WRI,World Resources Institute,4,,,0,2,0,581250215524-23,active,234,
78f08d040d1c42258f86700effd20557,IE,21,Companies & groups,GES,Gaelectric Energy Storage Ltd,2,,,160000,1.25,0,144794917128-26,active,105,
f54178d4814946e2af3604343f32a923,PL,31,"Non-governmental organisations, platforms and networks and similar",EPF,Fundacja ePaństwo,3,,,443541,2.75,0,020222326905-75,active,176,
58049144e6ac4a80a5f57ad9c85c1fe2,PL,25,Trade and business organisations,IPHGZ,Izba Przemysłowo-Handlowa Gospodarki Złomem,2,10000,24999,,1,0,757199626898-28,active,176,
ade02c75ae0d4f189d7e2650b799a66b,BE,26,Trade unions and professional associations,AIF,Association for Innovative Farming,2,,,,1,1,265015826916-32,active,21,
92c9ab1e9ede4f84b09e6ad81b4ad843,DE,13,Self-employed consultants,Qeniq Advisory,Dipl.-Kfm. Rüdiger König,1,,9999,,0.5,0,103281826915-67,active,82,
a2ac83ee633944c4a4c5f4fc1bf2462c,GB,25,Trade and business organisations,NATCOL,Natural Food Colours Association,2,200000,299999,,0.5,0,736881126925-40,active,233,
be58da0aa3b64931bbde927e686f6d7d,BE,25,Trade and business organisations,,TRAXIO,2,50000,99999,,3,1,375586926923-05,active,21,
dc972aaa22874400915bbce9656b5b47,ES,31,"Non-governmental organisations, platforms and networks and similar",AEACSV,ASOCIACIÓN ESPAÑOLA DE AGRICULTURA DE CONSERVACIÓN. SUELOS VIVOS,3,,,8255,0.25,0,062661126926-78,active,209,
ba40c1a9734040058aac7c95d701ea63,ES,31,"Non-governmental organisations, platforms and networks and similar",AECUS,Asociación Española de Criadores de Ungulados Silvestres,3,,,,1,0,410734026917-81,active,209,
792a729a59db43aca95ccf088af6121c,LT,42,Academic institutions,KTM,Klaipėdos turizmo mokykla,4,,,1396267,12.5,0,009239826920-93,active,126,
edf76b46bed2484ca0340b390a925b08,PL,25,Trade and business organisations,KFCh,Krajowe Forum Chłodnictwa - Związek Pracodawców,2,,9999,,1.5,0,639320826922-11,active,176,
144e074d577347469cb8dc3a1def56b9,RO,26,Trade unions and professional associations,LAPAR,Liga Asociatiilor Producatorilor Agricoli din Romania,2,25000,49999,,6.25,0,507432226918-25,active,180,
f84227ec19504a199c26c28f18279450,GB,27,Other in house lobbyists,,Caravan and Motorhome Club,2,,9999,,0.5,0,940736626927-81,active,233,
4164c54844134929b9287b7ebb5d5783,RO,31,"Non-governmental organisations, platforms and networks and similar",ANAMOB,Asociația Natională a Industriilor de Morărit și Panificație din România - ANAMOB,3,50000,99999,,5,0,696060426928-86,active,180,
ad73d02b19124eefbfbe2f1e4283ec96,ES,25,Trade and business organisations,GREMI TALLERS,GREMIO DE TALLERS DE REPARACIÓN DE AUTOMÓVILES DE BARCELONA,2,10000,24999,,0.5,0,956819926931-76,active,209,
9590b0917acf49ce9379b8b5211b0738,ES,31,"Non-governmental organisations, platforms and networks and similar",EURALVA,THE EUROPEAN ALLIANCE OF LISTENERS' AND VIEWERS' ASSOCIATIONS,3,,,60000,6,0,940974626932-95,active,209,
e3c38efe02aa4c6fbc2319ec0a2630fc,DE,13,Self-employed consultants,,Dr. Raphael von Heereman,1,,,,100,1,381525426935-87,active,82,
e057bd56371e4ffca4270f2682c7c018,BE,27,Other in house lobbyists,CEDT,Confédération Européenne des Détaillants en Tabac,2,,9999,,0.5,0,85326064523-94,active,21,
225abc8888a540db8d66b8b31f5b7b5f,FI,31,"Non-governmental organisations, platforms and networks and similar",SLL,Suomen luonnonsuojeluliitto - The Finnish Association for Nature Conservation,3,50000,99999,,1.75,0,73282515553-33,active,74,
d291666113f94a39b2894823defe394b,GB,21,Companies & groups,,Barclays PLC,2,,,1257307,2.5,2,72390466359-39,active,233,
1e43aba7ad7041e08fb16b2bdacd5414,US,21,Companies & groups,,Apple Inc.,2,1000000,1249999,,2.5,6,588327811384-96,active,234,
4cd51a75bf5a4ed4bf079f117f6e0413,FI,21,Companies & groups,,Outotec Oyj,2,,9999,,0.5,0,602839415178-51,active,74,
225a9a666aad42dca6b849e23882dd94,FI,25,Trade and business organisations,RT,Rakennusteollisuus RT ry,2,10000,24999,,0.75,0,637512217186-52,active,74,
c592c05abf5c411fbc7dbf5352cfd604,IT,11,Professional consultancies,X23,X23 Srl,1,,,200000,7.25,0,015930817369-82,active,108,
63baeef1d6c94cc29127b285b26b8819,DE,11,Professional consultancies,JF&C,Joschka Fischer & Company,1,25000,49999,,1.5,0,945988918302-03,active,82,
351aefcc4ce84484805d414db1317341,US,26,Trade unions and professional associations,ACC,Association of Corporate Counsel,2,,,150000,0.25,0,418738126896-77,active,234,
208ef421de4042a0b585d2f6eee508aa,CZ,31,"Non-governmental organisations, platforms and networks and similar",,ZO ČSOP JILM,3,,,50,0.5,0,531122026938-84,active,58,
062f195105a04439b9398fd3ba6a40db,DE,21,Companies & groups,,GELSENWASSER AG,2,25000,49999,,0.5,0,985606626942-89,active,82,
8dbddee85e3240a1bd2169d2a503d9be,IT,21,Companies & groups,,Newron Pharmaceuticals,2,100000,199999,,5.25,0,641179826954-41,active,108,
99e5fc1471f9411491e8e898bfbef001,PL,25,Trade and business organisations,PISiL,Polska Izba Spedycji i Logistyki,2,,,265240,4.75,0,116702626947-37,active,176,
4420af03f2cb4196a8f4829403bbca36,RO,11,Professional consultancies,,DAL CONSULTING,1,,9999,,0.25,0,652836226941-09,active,180,
fbd522c30e754cae99e815c058929f7e,CZ,31,"Non-governmental organisations, platforms and networks and similar",,Rolava z.s.,3,,,130,1.25,0,413298326955-58,active,58,
5a42ee9a6eff4c10b8b79405c89e81ff,BE,31,"Non-governmental organisations, platforms and networks and similar",CECUA,Confederation of European Computer User Associations,3,,,16850,2.75,0,609351215992-85,active,21,
a78b1432ea284f8981d9ce016e38a7e7,SG,21,Companies & groups,,S-Heltering Pte. Ltd.,2,,9999,,0.5,0,259727717095-31,active,199,
85d8f8e543a449e399b517dabce17d44,DE,31,"Non-governmental organisations, platforms and networks and similar",EFP,European Federation of Parasitologists,3,,9999,,1,0,728881117653-25,active,82,
5228790cd7564073ad9c67001c1822b5,DE,21,Companies & groups,MAHLE,MAHLE International GmbH,2,200000,299999,,1.5,4,917204122840-28,active,82,
9f2e7ca296a949d19526d0f885fd7a5c,DE,41,Think tanks and research institutions,TIB,Technische Informationsbibliothek (TIB) / German National Library of Science and Technology,4,25000,49999,,0.5,0,249668226655-74,active,82,
48884d1252f74d8bb39d51a7fa8471d0,PL,25,Trade and business organisations,Stowarzyszenie DAFA,Stowarzyszenie Wykonawców Dachów Płaskich i Fasad DAFA,2,100000,199999,,0.25,0,607266626789-49,active,176,
d437170af0cc4069b2b8c0144dcbe595,GR,21,Companies & groups,,Found.ation Maker's Place P.C.,2,,9999,,0.75,0,634343026906-44,active,85,
381d642d321b48ff99e3d0d0c5ff84ec,GR,31,"Non-governmental organisations, platforms and networks and similar",ΦτΦ | NFGR,Elliniko Diktyo FILOI tis FYSIS,3,,,10000,11,0,374596826959-36,active,85,
61f313cdd3fa40aeb9daa2db96edcb37,PL,26,Trade unions and professional associations,TEPIS,Polskie Towarzystwo Tłumaczy Przysięgłych i Specjalistycznych TEPIS,2,,,50000,0.25,0,656162726961-59,active,176,
db289ccab52546d99d6cbfb6e48f50ff,FR,26,Trade unions and professional associations,GHN,GROUPEMENT HIPPIQUE NATIONAL,2,10000,24999,,0.25,0,910759926949-26,active,75,
7db5748899124e1187595ffd9bcfda5a,NL,25,Trade and business organisations,Vlas en Hennep.NL,Nederlandse Vlas- en Hennep Vereniging,2,10000,24999,,0.25,0,786783526963-33,active,155,
a7fc50e0b5894b97a9096d2b7388912b,SE,31,"Non-governmental organisations, platforms and networks and similar",SILC,Swedish International Liberal Center,3,,,20000,0.25,0,109280126971-66,active,214,
f54a562857c141269136fba76483b63a,FR,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",CEBR,Collectivité Eau du Bassin Rennais,6,,,970000,6,0,159269726973-45,active,75,
c917ab41c86a44fb80073da776e72176,IT,31,"Non-governmental organisations, platforms and networks and similar",M.A.,MOVIMENTO ANTISPECISTA,3,,,0,4.5,0,567698426976-63,active,108,
470030cdc0ed4609b010fc49f1eda533,GB,31,"Non-governmental organisations, platforms and networks and similar",Brahma Kumaris,Brahma Kumaris World Spiritual University,3,,9999,,0.75,2,648358226709-43,active,233,
ad9c15e9915442988b27868c29abddb4,IE,31,"Non-governmental organisations, platforms and networks and similar",CEDIA,European Confederation of Agronomists Associations,3,,9999,,0.25,0,562390824467-13,active,105,
82db79b5acf34abca7506b6f1ce02149,CH,25,Trade and business organisations,GUTMA,Global UTM Association,2,,,,0.25,0,508680726962-84,active,215,
d781c539082b41179a6acdcd5ed6802b,NL,31,"Non-governmental organisations, platforms and networks and similar",FMS,Foundation Max van der Stoel,3,,,93267,0.75,0,620962512697-93,active,155,
77e1f84d5b9f42639cd88c190a607990,GB,41,Think tanks and research institutions,NCI,New City Initiative,4,,9999,,1.25,0,090466117449-87,active,233,
46c3456e5f4d4a88a91c0085614ea33f,BE,27,Other in house lobbyists,Nihil,Unify Communications sa,2,,,,0.25,0,485880317579-75,active,21,
43fd2e1f46c74bff9c5539dec451fbe3,FR,31,"Non-governmental organisations, platforms and networks and similar",,L'EUROPE DES CITOYENS,3,,,120000,1.25,2,896794721643-29,active,75,
58d4f24f58f54f76988138b11aac689a,BE,12,Law firms,,Chambers of Edmond McGovern,1,,9999,,1,0,209197326844-39,active,21,
52978367aa924367a6f8c1fafcbbc62e,US,25,Trade and business organisations,TCH,The Clearing House Association LLC,2,25000,49999,,25,0,725372527021-31,active,234,
ea15c5418ab74ce39b37ebc8b660e039,NL,21,Companies & groups,,Essent N.V.,2,25000,49999,,0.5,1,408944927018-61,active,155,
fc6203ba8d9849268c929f5a1f6044ef,TH,25,Trade and business organisations,EABC,European Association of Business and Commerce,2,,,280000,5.25,0,932812527014-09,active,220,
d3a5eaafb68346c0bf27c244028be548,FR,26,Trade unions and professional associations,FNEDT,ENTREPRENEURS DES TERRITOIRES,2,25000,49999,,0.5,0,455915027019-94,active,75,
464b516fdb7f4a73bd0156d734058d0a,FR,21,Companies & groups,,Kepler Cheuvreux,2,,,0,2.5,0,653874527017-79,active,75,
c9a379137f134f7b905bbc13970e9101,FI,31,"Non-governmental organisations, platforms and networks and similar",Kehys ry,Kehitysyhteistyöjärjestöjen EU-yhdistys Kehys ry,3,,9999,,1.75,0,00358354936-30,active,74,
2de0306342664542a415750e548e8d93,LT,26,Trade unions and professional associations,ALChIE,The Association of Lithuanian Chemical Industry Enterprises,2,,,6000,0.5,0,18229517906-57,active,126,
4f9251b1733a4463a92aa5afa47aa852,GB,31,"Non-governmental organisations, platforms and networks and similar",CDSB,Climate Disclosure Standards Board,3,,9999,,0.75,0,922386710536-51,active,233,
9cf36e16c5ff451ea9d7dd07cb615cb4,CZ,42,Academic institutions,UK,Univerzita Karlova,4,,9999,,2,0,523260613119-27,active,58,
6092de864d134461b9d5651ac72868d3,IL,31,"Non-governmental organisations, platforms and networks and similar",,The Mossawa Center,3,400000,499999,,0.5,0,106413816989-72,active,107,
dd11e8838a1847079c8abe2f3987ae9f,NL,21,Companies & groups,,Royal SMIT Transformers B.V.,2,,9999,,0.5,0,658937817773-55,active,155,
8b87d8fc00f148d1addaa8e35db957d4,GB,27,Other in house lobbyists,EYE,European Young Engineers,2,,9999,,0.25,0,578001221797-91,active,233,
3c0f7e06f4b04bf290aa41f94cee850e,FR,21,Companies & groups,,aldes,2,,,7000,0.5,1,469885826784-03,active,75,
64dc39238e3b4cdd8dfb4510dd6cefae,FR,26,Trade unions and professional associations,SNITEM,Syndicat national de l'industrie des technologies médicales,2,,9999,,0.25,0,221611926851-83,active,75,
fb5ba98c78e242b3af88fae82299c59b,IE,31,"Non-governmental organisations, platforms and networks and similar",CEF,Cork Environmental Forum,3,,,213950,4,0,679147727023-97,active,105,
7f128314dad242238f10276168fd7ed8,BE,63,Regional structures,FIT,Flanders Investment & Trade,6,,,150000,1.5,0,572620127016-81,active,21,
5e4b3880523b43239f6b31bbad2f18c6,PL,25,Trade and business organisations,PSBT,Polskie Stowarzyszenie Biur Tłumaczeń (Polish Association of Translation Companies),2,,9999,,1,0,520892127025-01,active,176,
ab26989e4c2d4e58a34f3258e6949530,PT,31,"Non-governmental organisations, platforms and networks and similar",CRUP,Conselho de Reitores das universidades portuguesas,3,100000,199999,,0.25,0,688867827027-92,active,177,
925073939eee468883dd7a05d1bb6c3b,CH,31,"Non-governmental organisations, platforms and networks and similar",,Water Association,3,,,,5,0,544240427040-75,active,215,
8ca474282901481987fcc0d9a4d7d0f3,GB,31,"Non-governmental organisations, platforms and networks and similar",,World Animal Protection,3,,9999,,7,0,929331127035-69,active,233,
a7b733f5d62248fc9893c2be489abf44,ES,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",SAREB,"Sociedad de gestión de activos procedentes de la reestructuración bancaria, S.A.",6,50000,99999,,25,0,945286327032-68,active,209,
0369c35bc4dc4d6a8f129f7c21d90376,NL,41,Think tanks and research institutions,,The Ex'tax Project Foundation,4,,9999,,1.5,0,228866727031-23,active,155,
ca1935118a144f7caada5c5c3229cad0,GB,12,Law firms,,Mediadores y Abogados LTD,1,,,3000,5.25,0,858725327037-33,active,233,
39951e4751cf4c2b9ebb777d7f6d8350,IT,21,Companies & groups,UNISANPIETRO,CONSORZIO UNIVERSITARIO UNISANPIETRO,2,10000,24999,,2,0,183539927039-03,active,108,
009674ce5eb84cbbbbff14ed925b439c,CZ,31,"Non-governmental organisations, platforms and networks and similar",IHRC,International Human Rights Commission,3,,,,15200,0,963166427045-03,active,58,
57672d6b09834cedb93a19d0ba6e78cf,PT,63,Regional structures,LIPOR,Serviço Intermunicipalizado de Gestão de Resíduos do Grande Porto,6,1750000,1999999,,21.25,0,773837227033-59,active,177,
5d1206edbd574b6bb862dce2f2c94191,BE,25,Trade and business organisations,,European Flour Millers,2,25000,49999,,1.25,1,81318861355-20,active,21,
afc103ccbdcd4773afc83d6ad0131743,BE,41,Think tanks and research institutions,EIFEC,European Institute for Export Compliance,4,400000,499999,,7.5,0,93279557339-11,active,21,
a3f2d8e8ffa44da9bfd5ec4d1aa3776f,IE,21,Companies & groups,TIC,Twitter International Company,2,25000,49999,,1.25,1,394491614001-72,active,105,
5e62a793e6634fb68b03e7977c7abd9d,SI,31,"Non-governmental organisations, platforms and networks and similar",SFSP,"Association Slovenian Forum of Social Entrepreneurship, Social Enterprise",3,,9999,,0.25,0,858275216227-37,active,202,
c6a8ceb7b99a4b6090cfb857b86266ef,US,31,"Non-governmental organisations, platforms and networks and similar",TOLI,The Olga Lengyel Institute for Holocaust Studies and Human Rights,3,50000,99999,,2.5,0,244672726797-79,active,234,
98986dfd62cc471381e48ccb8e45cdf4,IE,31,"Non-governmental organisations, platforms and networks and similar",AquaTT,AquaTT UETP Ltd,3,,,598072,0.5,0,443102526858-56,active,105,
57f20fd15192403f8c0c44a8f5b061b8,GB,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest",AU,ABERYSTWYTH UNIVERSITY,6,,9999,,0.25,0,037086626934-77,active,233,
93b0ddb395484909a09da92e52bb375f,PL,41,Think tanks and research institutions,WiseEuropa,WiseEuropa - Fundacja Warszawski Instytut Studiów Ekonomicznych i Europejskich,4,100000,199999,,14.25,0,280213826950-29,active,176,
746f349e772046d5bd5ce825277feda7,BE,25,Trade and business organisations,DMAE,Drone Manufacturers Alliance Europe,2,,,,1.5,0,206169926968-39,active,21,
a5781fe0aaf34880890689d5cd179399,GB,31,"Non-governmental organisations, platforms and networks and similar",IHEU,International Humanist and Ethical Union,3,100000,199999,,4,1,565204227036-69,active,233,
3deafc9b0afb4202922dc4031f84ee7c,CZ,12,Law firms,Deloitte Legal CZ,"Ambruz & Dark Deloitte Legal s.r.o., advokátní kancelář",1,,9999,,0.5,0,408067027038-69,active,58,
