"id","contact_country","sub_category","sub_category_title","acronym","name","main_category","main_category_title","identification_code","members_fte","status"
"f2c9c781c0c8463bb6a4650ca83a7eb4",,26,"Trade unions and professional associations",,"Ordre des avocats du Barreau de Luxembourg",2,"II - In-house lobbyists and trade/professional associations","25569741728-52",0.25,"active"
"f2c88ce7010b402c9e9c646ba4412653",,31,"Non-governmental organisations, platforms and networks and similar","CRPM - CPMR","Conference of Peripheral Maritime Regions (CRPM)",3,"III - Non-governmental organisations","5546423688-07",25,"active"
"f2c7640fc71c44d8a777c47cd6e4fd15",,26,"Trade unions and professional associations","FIMMG","Federazione Italiana Medici di Medicina Generale",2,"II - In-house lobbyists and trade/professional associations","60456307611-13",0.75,"active"
"f2c59e672ea1463fbfc28e689b8a5968",,42,"Academic institutions","KEEL","Kiel Center for Eurasian Economic Law",4,"IV - Think tanks, research and academic institutions","087431321803-11",0.5,"active"
"f2c4338d7b9d4ecf9fac0a6e0b354c07",,31,"Non-governmental organisations, platforms and networks and similar","I.A.R.C.","International Association for Relationship Competences",3,"III - Non-governmental organisations","963019717470-37",3,"active"
"f2c3df2e422d41b6a29d8e7cd21b1917",,21,"Companies & groups",,"Clariant Produkte (Deutschland) GmbH",2,"II - In-house lobbyists and trade/professional associations","221982814162-24",0.5,"active"
"f2bafb9f671d48fb8d19fce6090910d5",,25,"Trade and business organisations","CPME","Standing Committee of European Doctors",2,"II - In-house lobbyists and trade/professional associations","9276943405-41",5.5,"active"
"f2b8579d9b4c451dbe1b3fa8c813ba45",,12,"Law firms",,"Gide Loyrette Nouel",1,"I - Professional consultancies/law firms/self-employed consultants","353804021418-79",2,"active"
"f2b62992d4604c47aec665fe512a9a9f",,21,"Companies & groups",,"AlpVision SA",2,"II - In-house lobbyists and trade/professional associations","350385813808-39",0.25,"active"
"f2b4197fd98145e5924435a753ec7afa",,31,"Non-governmental organisations, platforms and networks and similar","FEVAFA","Federació Valenciana d'Associacions de Familiars de Persones amb Alzheimer",3,"III - Non-governmental organisations","574843420123-54",0.5,"active"
"f2b32f91bdc441588eb2efda4a634576",,31,"Non-governmental organisations, platforms and networks and similar","ARIAP","Asociatia Romana pentru Inovatie in Acvacultura si Pescuit",3,"III - Non-governmental organisations","611384518199-68",6.5,"active"
"f2ace48330cd48478bea85e73b0c12b7",,31,"Non-governmental organisations, platforms and networks and similar","EHYT ry","Ehkäisevä päihdetyö EHYT ry",3,"III - Non-governmental organisations","104368419271-46",1.75,"active"
"f2ac5adb12f6448992d9fd370351d1b4",,26,"Trade unions and professional associations","CSN","Conseil supérieur du notariat",2,"II - In-house lobbyists and trade/professional associations","04981716394-32",2,"active"
"f2a79a6fc37e4462bd991923cac338ac",,31,"Non-governmental organisations, platforms and networks and similar",,"ITALIA NOSTRA ONLUS",3,"III - Non-governmental organisations","48638386952-82",,"inactive"
"f2997a573b4c4c209cd4aa70038dd48b",,26,"Trade unions and professional associations","NURSING UP","""NURSING UP"" IL SINDACATO DEGLI INFERMIERI ITALIANI",2,"II - In-house lobbyists and trade/professional associations","657585813025-52",0.25,"active"
"f28ff2e8d6084751b26350e5417f5043",,11,"Professional consultancies","STT Consulting","Strategies TT Fenix Consulting, SL",1,"I - Professional consultancies/law firms/self-employed consultants","569896311408-78",,"inactive"
"f28a3183a3994933a93bd3d506870d3b",,31,"Non-governmental organisations, platforms and networks and similar",,"ChinaEU",3,"III - Non-governmental organisations","395485815776-81",3,"active"
"f286410b8db842a99b6585e472eb7b13",,31,"Non-governmental organisations, platforms and networks and similar","IFNF","Initiative für Netzfreiheit",3,"III - Non-governmental organisations","145438619568-22",1.25,"inactive"
"f26e26a0239640c188803ce15d22d9df",,21,"Companies & groups","MAXAM","MAXAMCorp Holding",2,"II - In-house lobbyists and trade/professional associations","195641018185-35",0.25,"inactive"
"f26b2efce2cd4a46a42478430ec76028",,31,"Non-governmental organisations, platforms and networks and similar","TpT","Fundația Tineri pentru Tineri",3,"III - Non-governmental organisations","103073717490-24",11.25,"active"
"f25f94f0e55a4efb96ed8242575f3d9c",,31,"Non-governmental organisations, platforms and networks and similar",,"Test registration for SG.B.5",3,"III - Non-governmental organisations","58133666930-53",,"inactive"
"f25e69d41b93410c8505ebab498278f0",,21,"Companies & groups","Sage","Sage (UK) Limited (acting on behalf of The Sage Group plc)",2,"II - In-house lobbyists and trade/professional associations","680673015182-56",0.5,"inactive"
"f25d44b2f97746b695fe2511dc860679",,25,"Trade and business organisations","EDCF","European Digital Cinema Forum",2,"II - In-house lobbyists and trade/professional associations","69839146871-20",0.25,"active"
"f25b771b7ea2476384c2b8082915e743",,31,"Non-governmental organisations, platforms and networks and similar","FMF","Fundació Maria Ferret",3,"III - Non-governmental organisations","10133982065-96",,"inactive"
"f259d90e3acb4036a6e2b79040c32dd7",,25,"Trade and business organisations",,"LA PRESSE.be",2,"II - In-house lobbyists and trade/professional associations","125057022186-69",1,"active"
"f25813bb394e4079b72f58776498330b",,13,"Self-employed consultants",,"Barbora Janečková",1,"I - Professional consultancies/law firms/self-employed consultants","362303314705-82",,"inactive"
"f255cb4252b5414b94f58d2e2c7b6c3f",,21,"Companies & groups","ResearchPool","ResearchPool Ltd",2,"II - In-house lobbyists and trade/professional associations","909799316887-42",1.5,"active"
"f2548ac9586841a1b0115daa72b73e3c",,41,"Think tanks and research institutions","Play the Game/Idan","Play the Game/Danish Institute for Sports Studies",4,"IV - Think tanks, research and academic institutions","786906117343-26",1.5,"inactive"
"f24bb96f43d543d0ad9f0e5f6e5e051f",,21,"Companies & groups","BFS","Bank für Sozialwirtschaft",2,"II - In-house lobbyists and trade/professional associations","63520148700-95",2,"active"
"f2466f1bd1774227898223e233643e68",,31,"Non-governmental organisations, platforms and networks and similar","Paralleli","Paralleli - Istituto Euromediterraneo del Nord Ovest",3,"III - Non-governmental organisations","00455884363-84",,"inactive"
"f243a4eb85ae4d46890603885c389b05",,31,"Non-governmental organisations, platforms and networks and similar","EFC","European Foundation Centre",3,"III - Non-governmental organisations","78855711571-12",0.25,"active"
"f23865095e2e44e597d2cdf0b846ca10",,21,"Companies & groups",,"Oakhurst Transport Ltd",2,"II - In-house lobbyists and trade/professional associations","100992322873-19",0.25,"active"
"f2353be3b871453b928d3beb437a0780",,12,"Law firms",,"Valiunas Ellex",1,"I - Professional consultancies/law firms/self-employed consultants","207511210167-05",0.5,"inactive"
"f228f6e75a6b4910be669b647ee474b5",,24,"Other similar organisations","CARBIO","Cámara Argentina de Biocombustibles - Argentine Biofuels Chamber",2,"II - In-house lobbyists and trade/professional associations","70732604308-46",,"inactive"
"f228666655a74a55aaec26befeb872da",,21,"Companies & groups","GC","GREEK CHALLENGE",2,"II - In-house lobbyists and trade/professional associations","581760712810-62",2.25,"active"
"f21d4c94978c4153af1f5779c2c39ed3",,21,"Companies & groups",,"Carrefour Banque",2,"II - In-house lobbyists and trade/professional associations","34477178555-05",,"inactive"
"f21a8909c2a64861a0f794db54a0b02e",,31,"Non-governmental organisations, platforms and networks and similar","ECCP","European Coordination of Committees and Associations for Palestine",3,"III - Non-governmental organisations","486016711755-16",,"inactive"
"f2158768f075431ab826312d20240c2c",,25,"Trade and business organisations","GAMA","General Aviation Manufacturers Association",2,"II - In-house lobbyists and trade/professional associations","49221685491-82",2,"active"
"f21525796aa44720810a7be3d265e674",,31,"Non-governmental organisations, platforms and networks and similar",,"IWEE",3,"III - Non-governmental organisations","903124814453-48",1,"active"
"f2106511efde42e5900f4a1e2e6f4977",,24,"Other similar organisations",,"Centro del Mediterraneo",2,"II - In-house lobbyists and trade/professional associations","22248464385-67",,"inactive"
"f207130b50624fa396d12e33070eb4ae",,26,"Trade unions and professional associations","FNPL","Fédération nationale des producteurs de lait",2,"II - In-house lobbyists and trade/professional associations","611631522622-61",1,"active"
"f205f27526cd4123941e0e86b30ae1fb",,31,"Non-governmental organisations, platforms and networks and similar","EFDCD","European Federation for Development of Civil Drones",3,"III - Non-governmental organisations","707610821750-89",4.5,"active"
"f203ae7a51f94ce2a65ade146d994640",,11,"Professional consultancies","AEOLIKI","AEOLIKI",1,"I - Professional consultancies/law firms/self-employed consultants","214291520506-76",1,"active"
"f1ffc83c392e4470bfed1f4c2971b14d",,21,"Companies & groups","CN CERFRANCE","Conseil National du réseau CERFRANCE",2,"II - In-house lobbyists and trade/professional associations","823690722104-96",1.5,"active"
"f1fa87b539f34808b7198e95d5546c5b",,26,"Trade unions and professional associations","GERG","GERG - Groupe Européen de Recherche Gazière",2,"II - In-house lobbyists and trade/professional associations","329897622408-17",0.75,"active"
"f1f2f73d81c847e6b913047e27c4e60e",,12,"Law firms",,"Bilge",1,"I - Professional consultancies/law firms/self-employed consultants","541166215665-02",1.5,"inactive"
"f1ed9b8617aa4fd9b26f4c5d4afff139",,21,"Companies & groups",,"VINCI Energies",2,"II - In-house lobbyists and trade/professional associations","789909615876-95",1,"inactive"
"f1eccd6d976744f1a9555d22cdeb85b7",,25,"Trade and business organisations","Kooperationen","Kooperationen",2,"II - In-house lobbyists and trade/professional associations","175762016400-81",0.5,"active"
"f1ec0a6313884b00ac0e68ed659345a9",,21,"Companies & groups",,,2,"II - In-house lobbyists and trade/professional associations","169775716130-08",3,"inactive"
"f1ebb908c21d499196bc12c4658d4f35",,25,"Trade and business organisations","WEI","European Institute for Wood Preservation",2,"II - In-house lobbyists and trade/professional associations","81739087951-41",0.25,"active"
"f1ea863f16eb4b7f9b23657b33f7b80b",,31,"Non-governmental organisations, platforms and networks and similar","QMS","Quality Meat Scotland",3,"III - Non-governmental organisations","15214916693-46",,"inactive"
"f1e0b8c52fdd44cb809bf698ff076a6e",,31,"Non-governmental organisations, platforms and networks and similar",,"Platform for Better Oral Health in Europe",3,"III - Non-governmental organisations","685410422002-19",1,"active"
"f1da482105744655a9f39b3ab5d98d7f",,22,"Trade, business & professional associations","TWS","The Watson Society",2,"II - In-house lobbyists and trade/professional associations","001953912585-40",1,"active"
"f1da284ad5ba49a8b656351082619724",,25,"Trade and business organisations","UB","Associazione Culturale Unionbirrai",2,"II - In-house lobbyists and trade/professional associations","916712018901-12",2,"active"
"f1d3902b67a04ad0ad6527f1acea46b9",,25,"Trade and business organisations",,"LEASEUROPE",2,"II - In-house lobbyists and trade/professional associations","16013361508-12",4.5,"inactive"
"f1d25bd58a3449ed983fbd153b418789",,12,"Law firms",,"COPPET",1,"I - Professional consultancies/law firms/self-employed consultants","345311518196-94",5,"active"
"f1cf4ca8387b46dbaac63f233223d878",,31,"Non-governmental organisations, platforms and networks and similar","LIBER","LIBER - Association of European Research Libraries",3,"III - Non-governmental organisations","24973952940-04",5.5,"active"
"f1ce0cec1cc64f2f950ccabf55dfe884",,64,"Other sub-national public authorities","LANUV","Landesamt für Natur, Umwelt und Verbraucherschutz Nordrhein-Westfalen",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","321209420632-55",1.25,"inactive"
"f1cc968593744d9dbff0a95b7db69680",,25,"Trade and business organisations","WAPA","World Apple and Pear Association",2,"II - In-house lobbyists and trade/professional associations","78070741455-29",1.5,"active"
"f1cac0eb53194908b3f3c5c00263063d",,11,"Professional consultancies",,"Global Warning",1,"I - Professional consultancies/law firms/self-employed consultants","994651214997-44",0.25,"active"
"f1c9ff77fd694bd4bd7fc20ea7839fc8",,25,"Trade and business organisations","VGN","Vereniging Gasopslag Nederland",2,"II - In-house lobbyists and trade/professional associations","064911118245-65",0.5,"active"
"f1c86c79583a4904887e3e37b044ccff",,25,"Trade and business organisations","EBCA","European Branded Clothing Alliance",2,"II - In-house lobbyists and trade/professional associations","61866543669-46",2,"active"
"f1c81b6e19ec46a095eb58acb8319de0",,26,"Trade unions and professional associations","dbb","dbb beamtenbund und tarifunion",2,"II - In-house lobbyists and trade/professional associations","50422963046-14",2.5,"active"
"f1c766af1f5142dcae63a1ac781a6288",,25,"Trade and business organisations",,"EDITORA CÓDIGOPRO - EDIÇÃO DE PUBLICAÇÕES PERIÓDICAS, UNIPESSOAL LDA",2,"II - In-house lobbyists and trade/professional associations","979798222001-21",0.25,"inactive"
"f1c23bb30c154fc5a5821cf68a0c5f7c",,13,"Self-employed consultants","aerotecs","aerospace techniques enineering consulting & services",1,"I - Professional consultancies/law firms/self-employed consultants","968454113833-13",,"inactive"
